Y_pred	Y_test
8	7
18	18
8	8
8	8
8	7
8	8
18	20
8	18
18	18
8	8
20	18
8	18
8	18
18	9
18	20
8	8
8	8
18	18
8	8
8	8
18	8
18	18
8	8
8	7
8	18
8	8
20	20
20	20
18	18
8	8
18	18
8	8
8	8
8	8
8	8
9	18
18	18
8	8
8	18
8	8
8	8
8	8
18	8
8	18
8	18
8	8
18	18
8	20
20	18
8	8
18	18
18	18
18	18
20	18
8	8
8	8
18	18
8	8
18	8
1	1
8	8
20	18
8	8
8	18
8	8
18	18
8	8
14	18
18	20
18	18
8	7
8	8
18	20
8	18
8	18
18	18
18	20
8	18
8	8
18	18
18	8
18	18
18	18
18	18
9	6
18	8
8	8
18	18
18	8
18	20
8	7
8	8
8	7
8	8
8	8
18	18
18	18
14	14
8	8
8	8
18	18
8	8
18	18
18	18
8	8
8	8
18	18
18	18
20	18
18	18
18	18
18	18
18	18
8	8
18	18
20	8
8	8
8	8
18	8
20	18
20	13
18	18
8	8
18	8
8	8
18	18
18	18
8	9
18	7
8	18
8	8
8	8
8	8
8	8
18	20
8	18
1	1
18	18
18	18
8	8
8	8
8	18
8	8
18	18
8	8
8	8
8	8
14	14
18	18
18	20
18	8
8	8
8	8
8	8
8	8
8	8
18	20
8	18
18	8
8	8
18	18
18	20
8	8
8	8
8	8
18	20
18	20
8	18
8	18
8	8
20	20
8	18
8	8
8	8
8	8
8	8
18	20
8	8
18	20
8	8
7	8
8	8
8	18
8	18
8	18
8	8
18	8
20	20
18	18
8	8
9	18
18	18
8	8
18	18
8	8
8	4
20	20
18	20
18	8
8	18
18	8
8	8
8	8
18	20
18	18
8	8
20	20
20	20
8	8
8	8
8	8
18	8
18	18
20	18
8	8
18	18
8	8
8	8
20	18
18	8
8	8
18	18
8	8
18	7
8	8
8	8
18	18
18	20
7	8
8	7
8	20
8	7
8	8
8	8
8	8
7	8
8	7
8	8
8	8
8	8
6	6
20	20
20	8
18	8
8	8
8	8
1	1
18	18
8	8
20	8
18	18
8	18
8	8
8	8
18	18
8	8
18	18
8	8
8	20
8	8
8	7
18	7
8	8
8	8
8	8
8	8
8	8
8	8
8	8
20	18
18	18
8	8
18	20
8	7
18	20
18	18
20	20
18	18
20	18
18	19
18	18
18	20
8	8
8	8
18	8
8	8
18	20
8	8
8	8
8	20
8	8
8	20
8	8
18	20
8	8
8	20
18	18
7	18
18	18
18	18
18	20
18	18
18	18
8	8
8	8
8	8
8	0
8	8
20	7
18	18
8	18
18	20
8	8
20	20
18	18
20	8
18	7
20	18
14	7
20	20
8	8
18	18
8	8
8	8
8	8
18	20
8	8
8	7
18	20
20	18
18	18
8	8
18	20
18	18
18	18
20	20
18	20
7	8
18	18
18	20
14	14
8	8
8	8
8	7
8	8
8	7
8	8
8	8
8	8
8	7
20	18
8	7
18	18
8	8
18	8
18	18
8	8
18	18
8	7
8	8
18	18
18	18
18	18
8	8
18	18
18	8
8	8
8	8
8	20
7	20
18	8
18	18
18	18
18	18
18	20
8	8
18	18
18	18
8	7
8	8
8	8
1	8
18	18
20	20
20	20
8	8
16	16
8	8
8	8
18	18
18	18
18	18
18	18
8	8
8	8
18	20
8	8
8	20
18	18
18	18
18	18
8	8
18	8
18	18
18	20
8	7
18	18
18	18
18	18
8	18
8	8
8	7
8	8
18	18
18	20
18	18
8	8
8	8
8	8
18	18
18	20
18	18
20	18
18	18
8	8
18	18
8	18
8	8
18	18
20	18
8	8
8	8
18	8
18	18
18	18
8	8
18	18
8	20
18	18
18	8
8	8
18	18
18	18
18	20
8	8
20	20
20	20
8	7
18	18
20	18
8	8
8	8
18	18
8	8
8	8
18	18
8	8
18	18
18	8
18	18
7	20
18	18
18	20
18	18
8	8
18	18
8	8
18	8
8	8
14	18
8	8
8	8
18	18
0	18
8	7
18	20
8	18
20	20
8	7
8	8
18	18
8	18
18	18
8	8
18	18
7	7
8	8
18	8
8	8
18	18
20	20
8	8
18	18
8	8
8	20
8	8
8	8
20	20
18	18
8	8
8	20
18	18
8	8
8	8
8	7
8	8
8	8
18	18
18	7
8	8
8	19
8	8
8	0
18	18
8	8
8	8
8	8
8	8
18	18
1	8
8	8
18	18
18	8
8	8
18	18
18	8
8	18
8	8
18	18
20	8
8	18
18	20
8	18
18	18
18	18
18	18
8	8
18	8
8	7
8	7
18	8
8	8
18	20
18	18
8	8
8	7
20	20
8	8
7	18
8	8
8	8
8	18
18	8
7	8
8	8
8	8
8	8
18	20
18	20
18	20
18	8
20	20
8	8
8	20
8	8
8	8
18	18
18	18
8	8
8	8
18	8
20	8
8	7
18	18
18	18
8	18
8	8
8	8
8	8
8	8
8	8
18	18
8	8
18	18
20	20
8	18
20	20
14	14
18	20
18	20
18	18
8	20
8	20
8	7
8	8
18	18
18	18
8	8
20	20
18	18
18	20
8	8
8	8
8	18
8	8
18	18
7	8
8	18
18	8
18	20
18	18
8	8
18	8
18	18
8	8
8	8
18	18
8	8
18	8
18	18
18	8
18	18
8	8
8	8
8	8
18	18
8	8
8	7
18	18
18	18
8	18
8	8
18	18
8	7
8	8
18	18
8	7
18	20
18	18
8	8
8	8
8	8
8	8
18	18
8	8
18	18
18	18
8	18
20	20
20	18
18	8
8	8
8	8
8	8
8	8
18	20
20	18
8	8
20	20
8	8
8	20
8	8
8	8
8	8
7	8
8	20
7	8
18	18
8	8
8	8
18	18
18	18
8	8
20	18
8	8
8	8
8	18
18	8
18	8
8	18
18	20
20	7
8	18
18	18
8	8
8	18
18	20
8	8
18	8
18	8
8	8
18	18
20	7
8	8
8	8
8	8
18	18
18	18
20	20
18	8
8	8
8	7
18	18
8	8
8	8
18	8
18	18
8	8
8	8
8	18
8	18
20	18
18	20
8	8
8	7
9	19
8	18
18	18
18	18
8	8
18	20
8	20
8	18
8	8
20	20
8	8
8	8
20	20
18	20
18	20
18	8
8	8
8	7
18	18
8	8
18	18
8	8
18	18
18	20
20	8
8	8
20	20
8	8
8	8
8	8
8	8
18	18
8	8
18	18
18	18
8	8
18	18
20	20
8	8
18	8
18	18
8	8
8	8
18	18
8	8
8	8
8	8
18	18
18	18
18	18
18	7
18	8
8	8
8	20
8	20
14	18
8	8
18	18
18	18
8	8
8	8
8	8
18	18
18	18
8	8
18	20
8	8
18	8
8	8
8	8
20	8
8	20
18	18
8	8
8	8
18	18
18	18
8	8
8	8
8	8
8	8
18	20
18	20
18	18
18	18
8	8
18	7
8	8
8	8
8	8
18	18
18	18
18	18
8	8
18	7
8	8
7	7
8	8
18	18
8	8
20	20
20	20
18	20
7	7
20	12
18	8
8	8
8	8
18	18
18	18
8	20
8	8
8	8
8	9
8	8
18	8
8	18
18	7
18	18
8	0
8	8
14	14
18	18
18	18
8	8
18	18
18	20
8	8
18	18
8	8
18	18
8	18
18	18
8	8
20	20
8	8
8	8
8	7
8	8
8	7
18	15
18	8
14	18
18	18
8	20
8	1
8	8
8	8
18	8
18	18
18	8
20	20
8	8
8	8
8	18
18	18
8	18
18	18
20	20
8	8
18	18
18	18
18	18
8	8
18	18
18	18
18	18
18	7
8	8
18	18
18	18
8	8
8	8
18	18
8	8
18	18
8	8
18	20
8	8
18	8
8	8
20	8
8	7
7	8
18	7
8	18
18	18
8	8
18	20
18	18
8	8
18	18
14	14
18	18
18	18
8	20
18	18
20	12
8	8
8	8
18	18
20	20
18	18
20	20
8	8
18	18
8	8
18	8
8	8
14	18
18	18
18	18
18	8
7	7
20	20
8	18
18	18
18	18
8	8
8	8
8	8
8	8
18	20
8	18
20	8
18	20
18	8
18	18
18	18
20	20
18	20
8	8
14	14
18	18
8	8
8	20
20	18
18	18
20	20
18	18
18	13
20	20
8	8
18	18
18	20
18	18
8	18
20	18
8	8
18	20
8	8
18	20
8	18
8	18
8	7
18	20
20	18
8	8
18	20
8	8
18	18
18	8
8	8
7	8
8	8
18	8
18	20
8	18
1	8
8	8
8	8
7	8
8	8
8	8
8	0
18	8
20	8
8	8
8	8
8	8
18	18
8	8
8	7
8	18
8	18
8	8
8	8
8	8
20	7
8	8
8	8
8	20
20	20
8	8
18	18
8	8
18	18
8	20
18	18
8	8
20	18
8	18
20	20
8	18
18	18
8	8
18	18
18	18
18	18
14	14
8	8
8	8
20	8
14	8
8	8
18	20
18	18
8	8
8	18
8	7
8	8
18	8
18	20
8	7
18	8
8	8
8	8
18	20
8	8
8	20
18	18
18	20
8	8
18	18
1	1
8	8
18	18
18	18
18	18
18	20
18	20
8	8
18	18
14	18
8	18
18	8
8	8
14	1
18	18
18	18
20	8
8	8
18	20
8	8
18	18
8	8
8	8
20	20
8	8
8	8
8	8
18	18
18	9
8	8
18	8
8	8
8	8
8	8
8	8
18	8
8	8
9	8
8	18
18	18
8	8
8	8
18	18
18	20
8	18
18	18
18	20
8	8
18	14
8	8
8	1
8	8
18	18
20	20
8	8
18	18
8	18
18	18
18	20
8	8
8	8
18	8
20	7
8	8
20	20
18	8
8	8
8	8
8	8
8	8
8	8
20	7
18	20
8	18
8	0
18	8
18	18
18	7
8	7
18	18
8	7
8	7
8	8
18	20
8	7
8	8
18	18
8	8
20	20
18	18
8	8
8	18
18	18
8	18
8	18
20	20
8	8
8	8
18	18
8	8
18	18
8	8
8	8
18	18
18	20
18	18
18	18
18	18
8	8
8	7
8	8
8	18
8	18
18	20
18	18
20	20
14	14
8	7
18	9
8	8
8	8
8	8
8	7
18	8
18	18
8	8
18	20
18	18
18	18
8	8
8	8
18	7
18	18
18	18
18	18
18	18
18	18
8	8
8	8
8	8
18	18
14	14
8	20
8	18
18	18
8	8
18	8
18	18
18	8
8	8
8	8
18	18
20	20
20	20
20	18
8	8
8	8
20	20
18	18
18	8
18	18
8	8
8	8
18	18
18	20
18	18
18	20
8	8
8	18
8	8
7	18
18	8
18	20
18	18
20	8
8	8
8	7
8	18
8	8
8	8
8	18
18	8
8	8
8	8
8	8
18	18
18	18
8	18
18	18
8	18
8	8
8	8
7	7
18	20
18	20
8	18
8	20
18	7
8	8
18	18
8	18
18	7
18	18
8	8
18	18
18	8
8	20
18	18
20	18
8	8
8	18
20	18
18	18
9	7
18	18
18	18
18	8
18	18
8	8
18	7
8	8
8	18
8	8
20	18
8	8
8	8
18	18
18	8
20	20
8	8
8	8
18	20
20	7
18	20
18	18
18	18
8	8
8	8
8	8
18	18
8	8
20	20
20	18
8	8
18	18
18	18
8	8
18	18
8	8
20	20
8	8
8	8
18	18
18	18
7	20
7	8
8	8
8	8
18	18
7	7
18	18
18	18
8	8
8	8
18	18
18	8
18	18
18	18
9	18
8	8
8	8
8	8
18	18
18	20
8	7
8	8
8	8
8	18
8	8
18	20
18	8
8	8
8	1
8	8
18	8
8	9
8	8
8	8
8	8
20	18
18	8
18	18
18	18
8	8
14	8
18	18
8	8
18	18
18	18
18	19
18	20
8	7
8	8
8	18
8	18
18	18
8	8
8	18
8	8
8	8
18	18
18	8
18	18
18	7
18	8
18	20
18	18
18	18
8	8
18	20
8	8
8	7
8	7
18	20
8	8
8	8
18	18
18	18
8	7
14	20
18	18
18	8
8	8
8	8
18	18
18	18
18	18
8	8
8	20
8	8
7	8
8	20
18	20
8	7
18	20
8	8
7	8
8	8
8	8
20	20
8	20
8	7
7	18
8	8
8	8
18	18
18	8
8	8
7	20
18	8
18	8
20	18
8	8
8	8
18	8
8	8
18	18
20	20
8	7
7	8
8	8
18	18
8	8
18	18
8	8
8	8
18	18
18	20
8	7
8	8
8	18
18	18
20	20
8	8
18	18
8	18
8	8
8	8
8	8
18	20
8	8
8	8
18	18
8	18
18	8
8	8
8	8
8	8
8	8
8	8
18	20
8	8
8	8
8	8
8	8
8	20
8	18
8	18
8	18
8	18
8	8
8	8
8	20
18	7
18	18
18	18
8	7
8	8
8	8
12	18
7	8
18	18
7	7
20	20
8	8
18	19
18	18
8	18
18	18
8	8
8	8
18	18
18	20
20	20
18	18
8	8
8	8
8	2
18	8
9	8
18	18
8	8
8	8
8	8
18	8
8	8
20	20
8	7
7	7
8	8
8	8
14	14
18	1
18	8
8	8
8	8
8	8
8	8
8	8
14	14
18	18
20	18
8	18
8	8
9	9
18	18
8	20
18	18
18	18
18	7
20	7
8	18
8	8
20	18
8	20
18	18
20	18
20	18
18	18
18	8
18	18
8	18
8	8
8	8
18	18
20	18
8	8
18	20
18	18
18	18
18	8
18	18
8	7
8	1
18	18
7	18
8	8
18	18
8	8
8	8
18	18
18	18
18	18
18	18
8	8
18	20
14	1
20	18
8	20
8	8
20	18
20	20
8	8
18	18
8	8
18	18
8	7
20	7
8	8
18	18
8	20
8	8
18	18
8	8
8	8
18	18
8	8
8	8
8	18
18	18
8	8
8	18
18	20
18	18
8	8
8	0
8	8
18	18
18	18
18	18
8	7
18	18
18	7
8	8
18	18
18	8
8	8
8	8
18	18
20	8
18	18
8	8
8	20
18	18
18	18
18	18
18	18
20	18
18	8
18	18
18	18
18	8
8	14
18	18
8	8
8	0
20	20
18	20
8	20
8	8
8	8
7	20
8	7
18	18
8	7
20	20
18	18
20	7
20	20
18	18
18	18
18	18
18	20
8	18
20	20
8	8
18	8
8	8
8	18
8	8
18	18
8	18
20	18
18	20
18	20
8	7
18	18
18	8
8	8
8	8
18	18
18	7
18	18
8	7
8	8
8	8
20	20
8	8
8	8
20	20
8	8
8	8
8	8
8	8
20	7
18	18
8	8
18	18
18	20
18	7
8	8
8	8
20	20
18	18
8	18
8	7
8	8
18	18
18	20
8	7
8	8
8	8
18	18
8	8
18	20
18	18
18	8
18	20
8	8
18	8
20	18
18	18
18	8
18	18
8	8
14	20
8	8
8	8
18	18
8	8
18	18
14	14
18	20
18	18
18	18
18	8
18	18
18	20
8	8
18	18
20	18
18	18
8	18
20	18
18	18
18	18
8	8
8	8
8	8
18	8
18	18
18	18
18	15
8	8
18	19
18	18
14	14
8	8
18	18
8	8
18	8
8	8
18	18
8	20
18	18
8	8
18	18
8	8
8	8
8	8
8	8
18	18
18	18
18	18
8	8
8	8
7	7
8	18
18	18
18	8
8	8
8	8
8	18
8	8
18	18
18	8
8	18
8	8
8	8
20	18
8	8
18	18
8	8
8	8
8	18
8	18
8	7
8	7
18	20
18	20
8	7
8	8
8	8
8	8
8	8
8	8
8	8
8	20
15	14
18	18
18	7
8	8
8	8
8	8
7	8
8	18
8	8
8	8
18	20
8	8
18	20
8	8
18	7
20	18
8	18
18	18
18	18
18	18
18	18
8	8
18	18
8	8
20	18
8	8
20	20
8	8
8	8
8	8
8	8
18	18
8	8
8	20
18	18
18	18
8	8
18	20
18	8
8	8
18	18
20	9
8	18
18	18
8	8
20	18
8	8
18	7
8	8
8	8
20	18
8	8
18	8
18	8
18	18
14	14
8	18
18	18
8	7
18	18
8	18
20	20
8	8
14	18
7	7
8	8
8	8
18	7
18	18
18	7
1	1
20	20
8	8
18	8
18	18
8	8
8	8
18	14
8	8
7	7
8	8
18	7
8	20
8	8
18	20
8	8
8	8
18	7
14	14
18	18
8	20
8	8
7	8
8	8
18	20
18	18
20	18
8	18
18	7
8	8
18	18
18	20
18	18
20	18
18	18
18	8
8	1
8	8
18	18
20	18
18	18
7	7
8	8
8	18
8	18
8	18
20	18
18	18
8	8
18	18
8	18
8	8
18	18
18	18
18	18
18	20
8	8
18	20
18	18
8	18
8	8
18	20
20	20
18	18
1	1
8	8
18	20
18	18
8	7
18	20
8	8
18	18
1	14
18	18
18	18
9	9
20	18
18	20
18	20
8	8
18	18
7	7
18	18
18	18
18	18
8	2
18	18
18	18
8	8
20	20
18	20
18	7
20	18
18	18
20	20
18	18
7	8
8	8
8	8
14	8
8	7
18	18
8	8
8	8
8	8
8	8
8	8
18	20
8	7
18	20
8	7
8	8
8	8
8	8
7	20
8	18
18	18
8	8
8	8
18	18
18	18
8	7
18	20
20	20
8	8
20	8
1	14
8	8
18	18
18	18
8	8
18	18
8	8
20	18
8	8
18	8
18	18
8	8
18	18
20	20
18	18
18	18
18	8
8	8
8	8
18	20
8	8
18	18
18	18
8	18
18	8
20	8
8	8
18	20
8	18
18	18
8	8
8	8
8	8
7	8
18	20
18	18
8	7
18	7
8	8
18	8
18	20
18	8
18	18
18	18
8	20
7	8
8	8
18	8
8	8
8	18
8	7
8	18
18	20
8	7
18	18
8	8
18	18
20	20
20	20
18	20
8	8
8	8
8	8
18	18
18	18
7	7
18	18
20	18
8	8
18	20
18	18
8	8
8	8
8	7
8	8
18	18
14	8
20	18
18	20
8	8
18	18
18	8
8	8
18	18
18	18
8	8
20	20
18	18
8	18
18	18
18	18
18	18
8	8
20	18
20	18
18	20
18	18
18	20
8	8
18	20
8	7
8	8
18	18
18	18
8	8
18	18
8	20
18	18
8	18
8	8
18	20
8	8
8	8
8	8
8	8
18	20
18	18
18	18
8	8
8	8
8	18
18	18
18	20
20	18
18	18
8	8
8	8
18	18
18	20
16	16
8	18
8	8
18	18
8	8
20	18
8	8
8	20
20	20
20	8
18	18
18	20
8	18
8	18
8	8
18	18
8	8
18	20
18	18
8	8
8	8
20	8
8	8
18	8
8	8
8	8
18	20
8	8
8	8
8	8
8	7
18	8
7	7
8	18
18	18
8	20
18	18
18	18
8	8
8	8
18	20
7	8
8	8
18	7
18	18
8	8
18	18
20	18
18	18
18	8
8	18
8	8
8	8
18	18
8	18
8	18
18	18
8	18
8	8
8	8
8	8
20	20
8	8
20	20
8	8
8	8
8	8
18	8
8	8
7	7
18	18
8	14
8	8
18	20
8	8
8	8
18	18
8	8
8	8
8	8
8	8
8	8
8	8
18	8
18	20
18	7
8	18
18	20
8	8
18	18
8	8
8	8
18	18
18	18
8	8
8	8
18	9
18	7
8	8
18	20
18	8
18	18
20	18
20	20
18	18
18	20
18	18
18	8
16	16
18	20
8	7
8	8
8	8
8	8
18	20
8	7
18	18
8	8
18	20
8	8
8	18
8	8
8	8
8	18
8	8
14	14
8	20
18	18
18	18
8	8
14	14
18	18
8	8
18	20
18	18
18	20
8	8
18	20
18	18
8	8
8	8
18	20
8	8
8	8
18	18
8	8
18	20
8	8
8	8
8	8
8	8
8	8
18	18
18	18
8	8
20	20
18	8
8	8
8	8
18	8
18	18
18	18
8	9
18	20
18	8
20	8
18	20
18	20
8	8
8	8
8	8
20	20
8	8
18	18
8	8
18	18
8	8
18	8
18	18
14	1
8	8
8	8
8	8
8	18
8	18
18	18
8	8
18	8
18	8
8	7
18	8
18	20
8	8
18	7
8	8
18	18
8	8
18	8
8	8
8	8
8	8
8	8
9	9
9	9
8	8
20	18
8	8
18	18
8	8
8	8
8	8
8	8
7	7
20	18
18	18
8	8
18	8
8	8
18	18
18	18
18	18
8	8
8	7
18	18
18	18
8	8
8	8
18	18
20	18
8	8
8	8
8	8
20	20
18	18
18	9
8	8
18	8
8	8
8	18
18	8
8	8
18	18
18	18
18	18
18	20
8	8
18	8
8	8
8	8
18	18
20	7
18	18
14	18
8	14
8	8
18	18
16	16
8	8
18	18
18	8
20	18
8	20
20	20
18	18
18	18
18	18
18	20
8	8
18	20
8	18
18	8
8	8
18	8
8	8
18	20
8	8
18	18
8	18
8	8
8	18
8	18
8	8
18	18
18	18
8	8
18	18
8	18
8	20
20	18
18	18
18	8
8	18
8	8
18	8
18	20
20	7
8	18
18	18
18	8
18	20
18	18
8	8
16	18
18	8
8	8
18	18
18	20
18	8
18	20
20	8
18	8
20	14
18	20
18	18
18	18
20	18
18	18
18	18
18	8
18	8
18	18
8	8
8	8
8	0
18	8
18	18
18	18
18	20
7	20
8	18
7	7
7	7
7	20
8	18
14	14
18	20
18	12
8	8
18	8
8	8
8	8
20	18
18	20
8	8
18	8
18	20
18	18
20	7
18	18
8	8
8	7
8	8
8	7
8	18
8	8
18	18
8	7
20	20
8	8
18	18
8	8
18	7
18	20
8	8
8	20
8	8
8	8
8	8
8	18
8	8
8	8
8	7
8	8
7	8
18	20
8	8
18	18
18	8
18	18
8	8
18	18
8	8
18	18
18	18
18	7
8	8
8	20
7	7
18	18
18	8
8	8
18	20
8	8
18	8
18	18
18	8
8	8
8	8
2	8
8	18
7	8
8	8
8	8
8	8
18	20
8	8
8	8
7	8
8	8
18	20
18	8
8	8
8	8
8	8
18	18
18	18
18	7
18	18
18	8
18	18
18	20
20	20
8	15
8	8
8	8
8	18
8	8
8	8
18	18
18	18
7	8
8	8
18	18
18	18
18	20
7	7
20	20
18	8
18	18
8	8
20	20
20	20
18	8
8	7
18	20
8	8
18	18
8	8
8	7
18	18
8	18
18	8
18	8
8	8
18	7
8	8
8	8
18	18
18	8
8	8
8	8
8	8
8	20
20	18
18	8
8	18
7	7
18	18
8	8
18	8
20	18
18	18
8	8
8	8
18	20
18	18
18	20
8	8
18	18
8	8
8	8
8	8
8	8
18	8
8	8
8	7
20	20
18	20
18	8
8	8
18	18
18	18
8	8
18	20
8	8
20	20
18	18
18	8
18	20
20	18
8	8
8	8
18	8
8	7
18	18
18	20
18	18
8	8
8	18
7	8
18	18
18	20
8	8
18	18
8	20
18	20
8	20
8	8
8	8
8	8
8	8
8	8
18	18
18	8
8	8
18	8
18	20
20	18
18	18
18	18
18	18
18	18
8	8
8	8
20	18
8	8
20	18
18	18
20	20
8	18
18	20
18	18
18	18
18	18
8	8
8	18
20	20
18	18
8	8
20	8
7	7
8	8
8	18
20	20
18	18
18	8
8	7
18	18
8	8
8	8
8	18
8	8
8	8
18	18
18	20
8	8
8	8
8	8
8	8
8	20
8	8
8	7
18	18
18	18
18	18
14	18
8	18
8	8
18	18
18	18
18	8
8	8
8	8
20	20
8	8
18	18
8	8
18	18
8	7
8	8
18	18
8	8
18	18
8	18
18	20
18	20
20	18
18	20
18	18
18	9
7	7
8	8
18	7
20	18
8	8
20	20
8	7
18	18
7	8
1	14
18	7
8	8
8	8
20	20
18	18
8	8
18	15
18	18
18	20
8	8
8	8
20	20
18	20
8	8
18	18
18	20
18	20
18	18
8	8
8	8
8	8
20	18
18	18
8	8
18	18
8	8
15	18
8	8
20	18
18	18
8	18
8	8
8	8
18	18
8	20
18	18
18	18
18	20
8	8
8	20
18	8
8	8
8	8
18	18
18	20
8	7
8	8
8	8
0	9
18	8
18	18
18	8
8	18
20	7
18	18
8	18
20	18
18	18
18	18
8	8
8	8
7	8
18	18
8	8
8	20
20	18
18	8
8	8
18	18
18	18
8	18
18	18
8	8
8	7
8	8
18	18
8	8
18	8
8	8
18	8
8	18
20	18
18	18
8	8
8	8
8	18
7	20
8	8
8	8
8	8
20	7
18	20
7	18
18	20
8	18
8	7
8	8
18	8
18	18
18	20
8	8
8	18
8	8
18	18
18	20
8	8
18	20
8	20
18	18
8	18
8	8
18	18
8	8
8	7
20	20
8	8
8	8
18	20
8	8
18	18
20	18
20	18
8	8
18	7
8	8
8	8
8	8
8	8
18	18
18	18
8	8
8	8
9	0
8	8
8	18
8	8
8	8
8	8
18	18
20	7
8	8
18	18
8	8
20	18
8	8
8	8
8	20
8	7
8	8
18	18
8	8
8	8
20	20
8	8
8	18
18	18
14	18
8	7
20	20
18	18
8	8
8	8
18	18
18	18
8	8
8	8
8	8
18	18
8	8
18	18
18	18
18	18
18	8
8	8
8	8
8	8
18	18
8	8
8	8
8	8
8	8
8	18
8	8
14	18
18	8
18	18
8	8
18	18
8	8
8	7
8	8
8	8
8	8
18	8
18	18
9	9
18	18
8	8
8	8
8	8
8	18
18	7
18	8
8	8
18	18
18	18
20	8
14	18
18	18
18	18
18	18
14	14
18	18
8	8
8	8
18	18
8	8
18	18
8	8
18	18
8	20
18	18
8	8
20	20
8	8
8	8
8	8
18	18
18	8
7	8
18	18
8	20
8	18
18	18
18	18
18	18
18	18
20	20
8	18
8	8
8	8
20	20
8	8
18	20
8	7
18	8
8	8
18	8
8	8
18	18
18	18
8	8
18	18
18	18
20	20
18	18
18	18
8	18
18	20
8	8
18	8
8	7
18	18
8	7
18	18
20	20
8	20
8	8
8	8
8	8
8	8
8	8
8	8
20	20
18	18
8	8
8	8
8	8
18	18
8	8
7	7
8	8
7	8
20	8
18	20
8	8
8	8
18	8
18	18
8	8
8	8
8	8
18	18
8	8
18	18
18	8
18	18
8	18
18	20
8	18
18	18
20	18
8	18
18	8
8	8
18	20
18	18
20	18
8	8
18	20
8	8
20	20
8	7
8	8
8	8
18	18
18	18
20	20
18	20
8	18
18	20
8	8
18	18
14	14
7	20
18	7
8	8
8	8
18	8
18	18
20	8
18	20
18	20
8	7
8	18
18	18
8	8
8	8
8	7
20	20
8	20
14	8
8	8
8	8
8	20
8	8
18	18
7	18
8	8
8	8
20	20
8	18
20	20
8	8
8	8
8	8
20	20
7	7
8	8
8	8
20	20
8	8
18	8
8	18
8	8
18	18
18	18
18	20
18	18
8	8
18	18
8	8
18	20
18	20
8	8
8	8
8	8
8	8
8	20
8	8
9	6
8	18
8	8
18	20
8	8
20	18
18	18
8	8
18	8
8	8
18	18
8	8
8	8
18	18
20	7
18	8
8	8
8	8
18	18
18	20
8	8
18	18
18	18
8	8
8	7
18	8
18	18
8	18
18	18
18	18
8	8
18	18
16	16
8	8
18	18
8	8
8	8
8	8
18	18
8	8
8	8
20	20
8	8
18	8
8	8
8	18
8	8
20	20
8	8
8	8
18	20
18	18
8	18
8	18
8	8
3	16
8	8
8	8
8	8
18	20
18	18
20	20
18	20
8	8
18	20
8	8
18	20
18	18
8	18
18	8
18	18
18	18
8	8
20	18
18	18
18	18
8	8
8	8
18	8
20	20
18	8
8	8
18	8
8	8
18	18
8	8
20	18
18	18
8	8
18	18
8	8
8	18
18	8
8	8
8	8
20	7
8	8
20	20
18	18
14	14
8	7
18	18
20	20
14	20
8	8
18	18
18	18
20	18
8	8
8	8
8	8
18	18
8	8
8	18
8	8
8	7
8	8
8	7
8	8
8	8
18	18
18	18
18	8
20	18
18	18
18	20
8	8
18	20
18	20
18	20
18	20
8	18
18	20
18	18
18	18
8	18
8	8
8	8
8	8
18	20
8	8
18	18
18	18
8	7
20	20
18	18
18	18
18	18
8	8
8	8
8	18
8	8
8	8
20	18
8	18
18	18
20	20
8	7
18	18
18	20
8	8
8	20
18	20
8	8
18	18
8	8
8	8
14	8
8	8
18	20
18	18
8	8
18	18
20	20
18	8
8	8
20	20
8	8
8	8
18	8
18	18
8	8
20	14
8	8
18	18
7	7
18	18
18	8
18	18
18	18
8	8
8	8
18	18
14	14
20	8
8	8
8	8
7	18
18	18
20	20
8	8
7	8
8	8
18	20
18	8
18	8
8	8
8	8
8	18
8	8
8	8
20	18
8	8
18	18
8	8
20	8
18	20
7	8
8	8
8	8
18	18
8	8
18	20
14	8
18	18
18	18
8	8
18	8
8	7
8	8
18	18
8	8
14	14
18	18
18	18
8	8
8	20
20	8
18	8
8	8
8	8
8	20
8	8
18	20
8	7
8	8
18	18
18	8
8	8
18	18
18	18
8	20
18	7
8	8
18	20
20	18
18	18
8	8
18	18
18	7
8	8
18	18
18	20
18	18
8	7
8	7
18	19
18	18
18	20
20	18
18	18
8	20
8	8
18	9
8	20
8	8
8	8
8	8
18	18
8	8
18	18
8	7
8	8
8	8
18	18
8	8
18	18
8	8
20	20
8	8
8	8
8	18
18	18
18	18
8	18
18	18
20	18
18	18
8	8
14	14
8	18
18	18
18	8
20	20
8	8
7	7
18	18
8	8
8	20
20	18
18	18
9	18
18	18
18	18
18	18
8	18
18	18
7	18
8	20
8	8
8	18
18	18
8	8
18	18
18	8
18	18
8	8
8	8
18	18
18	18
18	18
8	8
18	7
18	18
8	8
18	18
18	20
8	18
8	7
8	18
8	7
1	1
20	18
8	8
18	18
14	18
8	7
8	8
8	8
8	8
8	8
8	9
8	18
8	8
18	18
20	20
20	18
20	20
8	8
8	8
8	18
18	20
18	18
18	18
8	18
18	8
20	18
18	18
20	18
8	8
8	8
20	20
18	19
18	18
18	18
14	14
18	18
8	8
20	20
18	18
8	8
8	18
8	8
18	18
20	20
18	18
18	18
8	8
18	20
8	18
8	7
8	8
14	14
8	18
18	20
20	18
8	8
8	8
18	7
18	18
8	18
8	18
18	18
20	20
8	8
